Time(s),CH1V,CH2V,CH3V,CH4V
-2.500000e-07,1.140000e-02,1.493333e-02,-2.853333e-03,1.466667e-04
-2.495000e-07,9.333333e-03,1.520000e-02,-2.160000e-03,3.800000e-04
-2.490000e-07,6.933333e-03,1.746667e-02,-1.280000e-03,9.000000e-04
-2.485000e-07,5.266667e-03,2.006667e-02,-5.333333e-04,1.473333e-03
-2.480000e-07,5.866667e-03,2.146667e-02,-8.000000e-05,1.820000e-03
-2.475000e-07,8.333334e-03,2.093333e-02,-1.333333e-04,1.733333e-03
-2.470000e-07,1.166667e-02,1.840000e-02,-7.733333e-04,1.240000e-03
-2.465000e-07,1.446667e-02,1.520000e-02,-1.920000e-03,5.933333e-04
-2.460000e-07,1.566667e-02,1.353333e-02,-3.200000e-03,9.333334e-05
-2.455000e-07,1.526667e-02,1.466667e-02,-4.240000e-03,-1.333333e-05
-2.450000e-07,1.346667e-02,1.853333e-02,-4.880000e-03,2.933333e-04
-2.445000e-07,1.153333e-02,2.340000e-02,-4.746667e-03,7.666667e-04
-2.440000e-07,1.040000e-02,2.720000e-02,-3.893333e-03,1.100000e-03
-2.435000e-07,1.053333e-02,2.846667e-02,-2.453333e-03,1.066667e-03
-2.430000e-07,1.113333e-02,2.720000e-02,-1.120000e-03,6.933333e-04
-2.425000e-07,1.113333e-02,2.440000e-02,-3.733333e-04,1.333333e-04
-2.420000e-07,1.040000e-02,2.193333e-02,-3.733333e-04,-2.866667e-04
-2.415000e-07,9.333333e-03,2.160000e-02,-1.226667e-03,-3.266667e-04
-2.410000e-07,8.600000e-03,2.340000e-02,-2.560000e-03,6.666667e-06
-2.405000e-07,9.466667e-03,2.620000e-02,-3.946667e-03,5.200000e-04
-2.400000e-07,1.266667e-02,2.800000e-02,-4.693334e-03,9.266667e-04
-2.395000e-07,1.720000e-02,2.773333e-02,-4.800000e-03,1.026667e-03
-2.390000e-07,2.093333e-02,2.553333e-02,-4.453333e-03,7.666667e-04
-2.385000e-07,2.180000e-02,2.233333e-02,-4.106666e-03,3.333333e-04
-2.380000e-07,1.886667e-02,1.966667e-02,-3.840000e-03,-4.000000e-05
-2.375000e-07,1.280000e-02,1.940000e-02,-3.893333e-03,-1.400000e-04
-2.370000e-07,5.733334e-03,2.120000e-02,-4.000000e-03,9.333334e-05
-2.365000e-07,7.333333e-04,2.373333e-02,-4.053333e-03,4.800000e-04
-2.360000e-07,6.666667e-05,2.493333e-02,-3.706667e-03,8.133333e-04
-2.355000e-07,3.666667e-03,2.413333e-02,-2.853333e-03,9.400000e-04
-2.350000e-07,9.733333e-03,2.133333e-02,-1.866667e-03,8.266667e-04
-2.345000e-07,1.540000e-02,1.786667e-02,-1.013333e-03,5.933333e-04
-2.340000e-07,1.873333e-02,1.593333e-02,-4.800000e-04,4.333333e-04
-2.335000e-07,1.873333e-02,1.673333e-02,-3.200000e-04,5.200000e-04
-2.330000e-07,1.593333e-02,2.040000e-02,-4.266667e-04,8.400000e-04
-2.325000e-07,1.233333e-02,2.440000e-02,-6.666667e-04,1.240000e-03
-2.320000e-07,9.733333e-03,2.693333e-02,-7.733333e-04,1.533333e-03
-2.315000e-07,9.066666e-03,2.633333e-02,-7.200000e-04,1.600000e-03
-2.310000e-07,9.600000e-03,2.300000e-02,-8.266667e-04,1.413333e-03
-2.305000e-07,1.053333e-02,1.873333e-02,-1.280000e-03,1.113333e-03
-2.300000e-07,1.100000e-02,1.606667e-02,-2.106667e-03,8.533333e-04
-2.295000e-07,1.100000e-02,1.673333e-02,-3.360000e-03,7.800000e-04
-2.290000e-07,1.040000e-02,2.106667e-02,-4.986667e-03,9.133333e-04
-2.285000e-07,1.040000e-02,2.646667e-02,-6.773334e-03,1.086667e-03
-2.280000e-07,1.153333e-02,3.053333e-02,-8.373333e-03,1.100000e-03
-2.275000e-07,1.320000e-02,3.146667e-02,-9.466667e-03,8.800000e-04
-2.270000e-07,1.446667e-02,2.913333e-02,-9.946667e-03,4.333333e-04
-2.265000e-07,1.400000e-02,2.513333e-02,-9.546666e-03,-4.000000e-05
-2.260000e-07,1.166667e-02,2.206667e-02,-8.266667e-03,-3.400000e-04
-2.255000e-07,8.200000e-03,2.193333e-02,-6.426667e-03,-3.000000e-04
-2.250000e-07,5.133334e-03,2.493333e-02,-4.400000e-03,6.000000e-05
-2.245000e-07,4.333334e-03,2.940000e-02,-2.746667e-03,5.066667e-04
-2.240000e-07,7.066667e-03,3.286667e-02,-1.573333e-03,7.666667e-04
-2.235000e-07,1.253333e-02,3.386667e-02,-9.600000e-04,7.266667e-04
-2.230000e-07,1.820000e-02,3.193333e-02,-6.666667e-04,3.666667e-04
-2.225000e-07,2.166667e-02,2.846667e-02,-4.800000e-04,-9.333334e-05
-2.220000e-07,2.120000e-02,2.553333e-02,2.666667e-05,-3.733333e-04
-2.215000e-07,1.720000e-02,2.480000e-02,7.733333e-04,-2.400000e-04
-2.210000e-07,1.166667e-02,2.680000e-02,1.360000e-03,2.800000e-04
-2.205000e-07,7.266667e-03,2.980000e-02,1.360000e-03,9.666667e-04
-2.200000e-07,6.533334e-03,3.206667e-02,6.666667e-04,1.546667e-03
-2.195000e-07,9.466667e-03,3.246667e-02,-7.200000e-04,1.786667e-03
-2.190000e-07,1.373333e-02,3.066667e-02,-2.560000e-03,1.660000e-03
-2.185000e-07,1.693333e-02,2.720000e-02,-4.533333e-03,1.346667e-03
-2.180000e-07,1.706667e-02,2.386667e-02,-5.973333e-03,1.066667e-03
-2.175000e-07,1.386667e-02,2.193333e-02,-6.773334e-03,1.053333e-03
-2.170000e-07,9.066666e-03,2.206667e-02,-6.933333e-03,1.286667e-03
-2.165000e-07,5.000000e-03,2.340000e-02,-6.586667e-03,1.573333e-03
-2.160000e-07,4.200000e-03,2.526667e-02,-5.893333e-03,1.673333e-03
-2.155000e-07,6.800000e-03,2.646667e-02,-5.146666e-03,1.426667e-03
-2.150000e-07,1.126667e-02,2.706667e-02,-4.800000e-03,9.000000e-04
-2.145000e-07,1.513333e-02,2.693333e-02,-5.040000e-03,2.800000e-04
-2.140000e-07,1.693333e-02,2.693333e-02,-5.680000e-03,-9.333334e-05
-2.135000e-07,1.640000e-02,2.746667e-02,-6.320000e-03,-4.000000e-05
-2.130000e-07,1.446667e-02,2.846667e-02,-6.426667e-03,4.533333e-04
-2.125000e-07,1.306667e-02,2.900000e-02,-5.386667e-03,1.113333e-03
-2.120000e-07,1.373333e-02,2.800000e-02,-3.146667e-03,1.600000e-03
-2.115000e-07,1.653333e-02,2.566667e-02,-2.666667e-04,1.706667e-03
-2.110000e-07,2.013333e-02,2.220000e-02,2.000000e-03,1.386667e-03
-2.105000e-07,2.260000e-02,1.886667e-02,2.346667e-03,8.133333e-04
-2.100000e-07,2.273333e-02,1.706667e-02,2.666667e-04,2.666667e-04
-2.095000e-07,2.053333e-02,1.773333e-02,-3.840000e-03,2.000000e-05
-2.090000e-07,1.680000e-02,2.053333e-02,-8.666666e-03,1.466667e-04
-2.085000e-07,1.320000e-02,2.360000e-02,-1.253333e-02,4.933333e-04
-2.080000e-07,1.126667e-02,2.493333e-02,-1.397333e-02,8.800000e-04
-2.075000e-07,1.166667e-02,2.400000e-02,-1.258667e-02,1.113333e-03
-2.070000e-07,1.346667e-02,2.053333e-02,-9.066666e-03,1.100000e-03
-2.065000e-07,1.553333e-02,1.646667e-02,-4.693334e-03,9.133333e-04
-2.060000e-07,1.706667e-02,1.386667e-02,-7.200000e-04,6.533333e-04
-2.055000e-07,1.793333e-02,1.440000e-02,1.866667e-03,4.933333e-04
-2.050000e-07,1.820000e-02,1.813333e-02,2.560000e-03,4.200000e-04
-2.045000e-07,1.900000e-02,2.286667e-02,1.600000e-03,3.666667e-04
-2.040000e-07,2.066667e-02,2.633333e-02,-4.266667e-04,2.200000e-04
-2.035000e-07,2.320000e-02,2.706667e-02,-2.666667e-03,-5.333333e-05
-2.030000e-07,2.513333e-02,2.513333e-02,-4.453333e-03,-4.000000e-04
-2.025000e-07,2.500000e-02,2.220000e-02,-5.093333e-03,-7.000000e-04
-2.020000e-07,2.273333e-02,2.093333e-02,-4.293333e-03,-7.866666e-04
-2.015000e-07,1.860000e-02,2.286667e-02,-2.453333e-03,-5.600000e-04
-2.010000e-07,1.386667e-02,2.786667e-02,-4.800000e-04,-6.666667e-05
-2.005000e-07,1.040000e-02,3.300000e-02,6.133333e-04,4.666667e-04
-2.000000e-07,9.733333e-03,3.526667e-02,3.200000e-04,8.400000e-04
-1.995000e-07,1.180000e-02,3.313334e-02,-1.413333e-03,9.000000e-04
-1.990000e-07,1.500000e-02,2.693333e-02,-3.840000e-03,6.400000e-04
-1.985000e-07,1.780000e-02,1.900000e-02,-6.026667e-03,1.933333e-04
-1.980000e-07,1.886667e-02,1.286667e-02,-7.013333e-03,-2.266667e-04
-1.975000e-07,1.806667e-02,1.146667e-02,-6.426667e-03,-4.266667e-04
-1.970000e-07,1.580000e-02,1.493333e-02,-4.800000e-03,-3.266667e-04
-1.965000e-07,1.360000e-02,2.106667e-02,-2.906667e-03,-1.333333e-05
-1.960000e-07,1.293333e-02,2.646667e-02,-1.413333e-03,3.800000e-04
-1.955000e-07,1.373333e-02,2.886667e-02,-6.133333e-04,7.266667e-04
-1.950000e-07,1.526667e-02,2.773333e-02,-3.733333e-04,9.400000e-04
-1.945000e-07,1.640000e-02,2.453333e-02,-3.733333e-04,1.053333e-03
-1.940000e-07,1.613333e-02,2.193333e-02,-8.000000e-05,1.113333e-03
-1.935000e-07,1.460000e-02,2.193333e-02,3.733333e-04,1.186667e-03
-1.930000e-07,1.253333e-02,2.480000e-02,6.666667e-04,1.300000e-03
-1.925000e-07,1.100000e-02,2.860000e-02,2.666667e-04,1.446667e-03
-1.920000e-07,1.113333e-02,3.053333e-02,-9.600000e-04,1.560000e-03
-1.915000e-07,1.266667e-02,2.940000e-02,-2.800000e-03,1.620000e-03
-1.910000e-07,1.460000e-02,2.526667e-02,-4.800000e-03,1.600000e-03
-1.905000e-07,1.540000e-02,2.053333e-02,-6.320000e-03,1.500000e-03
-1.900000e-07,1.473333e-02,1.786667e-02,-6.773334e-03,1.346667e-03
-1.895000e-07,1.220000e-02,1.953333e-02,-5.973333e-03,1.153333e-03
-1.890000e-07,9.066666e-03,2.513333e-02,-4.186667e-03,9.866667e-04
-1.885000e-07,6.133333e-03,3.166667e-02,-1.866667e-03,8.133333e-04
-1.880000e-07,5.000000e-03,3.553334e-02,3.733333e-04,6.400000e-04
-1.875000e-07,5.733334e-03,3.513333e-02,2.106667e-03,4.933333e-04
-1.870000e-07,7.533333e-03,3.013333e-02,2.800000e-03,4.333333e-04
-1.865000e-07,9.200000e-03,2.326667e-02,2.213333e-03,4.533333e-04
-1.860000e-07,1.013333e-02,1.800000e-02,7.733333e-04,5.666667e-04
-1.855000e-07,1.026667e-02,1.733333e-02,-1.066667e-03,8.133333e-04
-1.850000e-07,1.000000e-02,2.133333e-02,-2.506667e-03,1.100000e-03
-1.845000e-07,1.026667e-02,2.773333e-02,-2.906667e-03,1.360000e-03
-1.840000e-07,1.180000e-02,3.333334e-02,-1.866667e-03,1.473333e-03
-1.835000e-07,1.433333e-02,3.540000e-02,3.200000e-04,1.446667e-03
-1.830000e-07,1.693333e-02,3.333334e-02,2.560000e-03,1.273333e-03
-1.825000e-07,1.846667e-02,2.846667e-02,3.840000e-03,1.013333e-03
-1.820000e-07,1.833333e-02,2.326667e-02,3.493333e-03,7.666667e-04
-1.815000e-07,1.653333e-02,2.040000e-02,1.520000e-03,6.266666e-04
-1.810000e-07,1.386667e-02,2.053333e-02,-1.360000e-03,6.066667e-04
-1.805000e-07,1.153333e-02,2.246667e-02,-4.000000e-03,6.800000e-04
-1.800000e-07,1.053333e-02,2.426667e-02,-5.333333e-03,7.666667e-04
-1.795000e-07,1.153333e-02,2.493333e-02,-5.040000e-03,8.133333e-04
-1.790000e-07,1.333333e-02,2.400000e-02,-3.413333e-03,7.933333e-04
-1.785000e-07,1.540000e-02,2.233333e-02,-1.280000e-03,7.266667e-04
-1.780000e-07,1.706667e-02,2.120000e-02,6.666667e-04,6.800000e-04
-1.775000e-07,1.806667e-02,2.233333e-02,2.000000e-03,6.933333e-04
-1.770000e-07,1.833333e-02,2.526667e-02,2.346667e-03,7.400000e-04
-1.765000e-07,1.846667e-02,2.873333e-02,1.946667e-03,7.800000e-04
-1.760000e-07,1.886667e-02,3.106667e-02,1.173333e-03,7.400000e-04
-1.755000e-07,1.973333e-02,3.133333e-02,4.266667e-04,5.933333e-04
-1.750000e-07,2.013333e-02,2.966667e-02,-1.333333e-04,4.066667e-04
-1.745000e-07,1.940000e-02,2.680000e-02,-3.200000e-04,2.466667e-04
-1.740000e-07,1.746667e-02,2.426667e-02,-8.000000e-05,2.466667e-04
-1.735000e-07,1.446667e-02,2.360000e-02,5.600000e-04,4.666667e-04
-1.730000e-07,1.100000e-02,2.466667e-02,1.173333e-03,8.133333e-04
-1.725000e-07,8.333334e-03,2.633333e-02,1.600000e-03,1.153333e-03
-1.720000e-07,7.066667e-03,2.720000e-02,1.466667e-03,1.286667e-03
-1.715000e-07,7.533333e-03,2.633333e-02,7.733333e-04,1.140000e-03
-1.710000e-07,8.466667e-03,2.413333e-02,-4.800000e-04,7.266667e-04
-1.705000e-07,8.733333e-03,2.120000e-02,-2.160000e-03,2.066667e-04
-1.700000e-07,8.200000e-03,1.940000e-02,-3.840000e-03,-2.400000e-04
-1.695000e-07,7.066667e-03,1.980000e-02,-5.093333e-03,-4.133333e-04
-1.690000e-07,6.400000e-03,2.246667e-02,-5.680000e-03,-3.266667e-04
-1.685000e-07,7.266667e-03,2.566667e-02,-5.386667e-03,-9.333334e-05
-1.680000e-07,1.053333e-02,2.786667e-02,-4.106666e-03,7.333334e-05
-1.675000e-07,1.566667e-02,2.786667e-02,-2.160000e-03,7.333334e-05
-1.670000e-07,2.066667e-02,2.606667e-02,-1.333333e-04,-9.333334e-05
-1.665000e-07,2.300000e-02,2.326667e-02,1.466667e-03,-3.266667e-04
-1.660000e-07,2.206667e-02,2.146667e-02,2.400000e-03,-4.133333e-04
-1.655000e-07,1.780000e-02,2.220000e-02,2.640000e-03,-2.266667e-04
-1.650000e-07,1.180000e-02,2.513333e-02,2.400000e-03,2.066667e-04
-1.645000e-07,6.800000e-03,2.873333e-02,2.106667e-03,6.800000e-04
-1.640000e-07,4.733333e-03,3.120000e-02,2.106667e-03,9.866667e-04
-1.635000e-07,6.133333e-03,3.106667e-02,2.506667e-03,9.666667e-04
-1.630000e-07,9.733333e-03,2.846667e-02,2.746667e-03,6.666667e-04
-1.625000e-07,1.360000e-02,2.400000e-02,2.453333e-03,2.333333e-04
-1.620000e-07,1.640000e-02,1.966667e-02,1.413333e-03,-8.000000e-05
-1.615000e-07,1.733333e-02,1.720000e-02,-2.666667e-04,-9.333334e-05
-1.610000e-07,1.666667e-02,1.706667e-02,-2.320000e-03,2.066667e-04
-1.605000e-07,1.553333e-02,1.826667e-02,-4.240000e-03,6.066667e-04
-1.600000e-07,1.526667e-02,1.980000e-02,-5.280000e-03,8.800000e-04
-1.595000e-07,1.566667e-02,2.066667e-02,-5.200000e-03,8.533333e-04
-1.590000e-07,1.613333e-02,2.080000e-02,-4.240000e-03,5.533333e-04
-1.585000e-07,1.526667e-02,2.080000e-02,-2.560000e-03,1.333333e-04
-1.580000e-07,1.280000e-02,2.160000e-02,-7.200000e-04,-1.266667e-04
-1.575000e-07,9.333333e-03,2.400000e-02,9.600000e-04,-4.000000e-05
-1.570000e-07,6.000000e-03,2.760000e-02,1.813333e-03,3.933333e-04
-1.565000e-07,4.733333e-03,3.053333e-02,1.600000e-03,9.866667e-04
-1.560000e-07,6.666667e-03,3.120000e-02,4.266667e-04,1.460000e-03
-1.555000e-07,1.140000e-02,2.886667e-02,-1.413333e-03,1.646667e-03
-1.550000e-07,1.680000e-02,2.426667e-02,-3.360000e-03,1.513333e-03
-1.545000e-07,2.080000e-02,1.913333e-02,-4.933333e-03,1.186667e-03
-1.540000e-07,2.220000e-02,1.606667e-02,-5.493333e-03,8.666667e-04
-1.535000e-07,2.093333e-02,1.673333e-02,-5.040000e-03,7.800000e-04
-1.530000e-07,1.833333e-02,2.080000e-02,-4.053333e-03,9.400000e-04
-1.525000e-07,1.653333e-02,2.606667e-02,-2.960000e-03,1.213333e-03
-1.520000e-07,1.693333e-02,2.966667e-02,-2.266667e-03,1.446667e-03
-1.515000e-07,1.986667e-02,3.013333e-02,-1.973333e-03,1.473333e-03
-1.510000e-07,2.333333e-02,2.706667e-02,-2.213333e-03,1.273333e-03
-1.505000e-07,2.526667e-02,2.220000e-02,-2.506667e-03,9.533333e-04
-1.500000e-07,2.440000e-02,1.800000e-02,-2.506667e-03,6.533333e-04
-1.495000e-07,2.066667e-02,1.686667e-02,-2.106667e-03,5.200000e-04
-1.490000e-07,1.513333e-02,1.900000e-02,-1.360000e-03,5.800000e-04
-1.485000e-07,1.026667e-02,2.260000e-02,-6.133333e-04,7.066667e-04
-1.480000e-07,7.800000e-03,2.540000e-02,2.666667e-05,7.933333e-04
-1.475000e-07,8.200000e-03,2.580000e-02,2.666667e-04,7.533333e-04
-1.470000e-07,1.026667e-02,2.386667e-02,-2.666667e-05,6.066667e-04
-1.465000e-07,1.233333e-02,2.093333e-02,-1.013333e-03,4.933333e-04
-1.460000e-07,1.333333e-02,1.913333e-02,-2.320000e-03,5.533333e-04
-1.455000e-07,1.293333e-02,2.020000e-02,-3.840000e-03,8.666667e-04
-1.450000e-07,1.153333e-02,2.400000e-02,-5.200000e-03,1.373333e-03
-1.445000e-07,1.073333e-02,2.860000e-02,-6.080000e-03,1.820000e-03
-1.440000e-07,1.140000e-02,3.133333e-02,-6.240000e-03,1.933333e-03
-1.435000e-07,1.360000e-02,3.080000e-02,-5.680000e-03,1.600000e-03
-1.430000e-07,1.566667e-02,2.706667e-02,-4.746667e-03,9.133333e-04
-1.425000e-07,1.593333e-02,2.160000e-02,-3.840000e-03,1.066667e-04
-1.420000e-07,1.400000e-02,1.720000e-02,-3.200000e-03,-4.733333e-04
-1.415000e-07,1.026667e-02,1.566667e-02,-2.800000e-03,-5.733334e-04
-1.410000e-07,6.533334e-03,1.733333e-02,-2.746667e-03,-2.000000e-04
-1.405000e-07,4.733333e-03,2.080000e-02,-2.666667e-03,3.933333e-04
-1.400000e-07,6.666667e-03,2.400000e-02,-2.400000e-03,9.000000e-04
-1.395000e-07,1.193333e-02,2.513333e-02,-1.813333e-03,1.040000e-03
-1.390000e-07,1.793333e-02,2.413333e-02,-1.173333e-03,8.266667e-04
-1.385000e-07,2.220000e-02,2.160000e-02,-7.733333e-04,3.933333e-04
-1.380000e-07,2.286667e-02,1.953333e-02,-7.200000e-04,4.666667e-05
-1.375000e-07,2.013333e-02,1.953333e-02,-1.013333e-03,3.333333e-05
-1.370000e-07,1.553333e-02,2.133333e-02,-1.573333e-03,3.800000e-04
-1.365000e-07,1.166667e-02,2.373333e-02,-2.266667e-03,9.400000e-04
-1.360000e-07,1.086667e-02,2.493333e-02,-2.746667e-03,1.446667e-03
-1.355000e-07,1.306667e-02,2.413333e-02,-2.853333e-03,1.673333e-03
-1.350000e-07,1.640000e-02,2.146667e-02,-2.560000e-03,1.620000e-03
-1.345000e-07,1.846667e-02,1.826667e-02,-2.053333e-03,1.360000e-03
-1.340000e-07,1.793333e-02,1.673333e-02,-1.173333e-03,1.100000e-03
-1.335000e-07,1.473333e-02,1.813333e-02,-3.200000e-04,1.000000e-03
-1.330000e-07,1.040000e-02,2.220000e-02,3.733333e-04,1.086667e-03
-1.325000e-07,7.666667e-03,2.680000e-02,6.666667e-04,1.226667e-03
-1.320000e-07,8.333334e-03,2.926667e-02,6.133333e-04,1.226667e-03
-1.315000e-07,1.253333e-02,2.846667e-02,2.133333e-04,9.866667e-04
-1.310000e-07,1.760000e-02,2.480000e-02,-3.733333e-04,5.533333e-04
-1.305000e-07,2.120000e-02,2.040000e-02,-1.013333e-03,4.666667e-05
-1.300000e-07,2.166667e-02,1.786667e-02,-1.280000e-03,-3.000000e-04
-1.295000e-07,1.873333e-02,1.953333e-02,-1.120000e-03,-3.266667e-04
-1.290000e-07,1.413333e-02,2.493333e-02,-6.133333e-04,-5.333333e-05
-1.285000e-07,1.040000e-02,3.180000e-02,2.133333e-04,3.666667e-04
-1.280000e-07,1.000000e-02,3.693333e-02,1.173333e-03,6.933333e-04
-1.275000e-07,1.293333e-02,3.820000e-02,2.106667e-03,8.133333e-04
-1.270000e-07,1.760000e-02,3.526667e-02,2.560000e-03,6.666667e-04
-1.265000e-07,2.180000e-02,2.940000e-02,2.400000e-03,3.466667e-04
